location,province,area_sqm,bedrooms,bathrooms,price_php,price_per_sqm_php,property_type,distance_to_beach_km,tourism_density_score,infrastructure_score,employment_zone_score,flood_risk_score,cultural_premium_factor,quarter,year
Molo - Heritage District,Iloilo,50,1,1,2564000.0,51287.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
San Fernando City,La Union,100,2,2,3276000.0,32764.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
San Fernando City,La Union,85,1,1,1960000.0,23053.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2023
Bauang - Coastal,La Union,100,2,2,3543000.0,35432.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
Molo - Heritage District,Iloilo,180,5,6,8768000.0,48709.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
Jaro - Residential,Iloilo,60,1,1,2634000.0,43898.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
Jaro - Residential,Iloilo,100,2,3,4172000.0,41719.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2024
Mandurriao - CBD Fringe,Iloilo,72,2,3,3774000.0,52411.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
San Juan - Beach District,La Union,72,3,4,3586000.0,49806.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2023
Jaro - Residential,Iloilo,180,5,6,7833000.0,43516.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2023
Molo - Heritage District,Iloilo,50,2,3,2245000.0,44906.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
San Fernando City,La Union,42,1,2,1037000.0,24699.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2023
Iloilo Business Park - Megaworld,Iloilo,30,1,1,2048000.0,68254.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2024
Mandurriao - CBD Fringe,Iloilo,72,1,1,3617000.0,50234.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2024
Molo - Heritage District,Iloilo,120,2,2,4427000.0,36892.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
Molo - Heritage District,Iloilo,85,1,2,4013000.0,47212.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
San Juan - Surf Town,La Union,150,5,6,6693000.0,44621.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,150,5,4,13862000.0,92415.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2023
San Fernando City,La Union,72,2,3,1640000.0,22780.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Jaro - Residential,Iloilo,72,2,3,3223000.0,44768.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
Bauang - Inland,La Union,120,3,4,2754000.0,22951.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2023
San Fernando City,La Union,100,1,2,2693000.0,26935.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Molo - Heritage District,Iloilo,150,5,5,6395000.0,42636.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2023
Mandurriao - CBD Fringe,Iloilo,180,5,4,12418000.0,68987.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2024
San Juan - Surf Town,La Union,60,2,3,2274000.0,37905.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2023
Bauang - Coastal,La Union,180,5,6,6885000.0,38252.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
San Juan - Beach District,La Union,50,1,1,2101000.0,42014.0,Townhouse,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2024
San Fernando City,La Union,42,1,1,1029000.0,24501.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2023
Diversion Road Corridor,Iloilo,42,1,1,2162000.0,51466.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2024
Diversion Road Corridor,Iloilo,42,1,2,2249000.0,53558.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2024
Bauang - Coastal,La Union,72,1,2,2275000.0,31602.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2024
Molo - Heritage District,Iloilo,85,2,1,3089000.0,36341.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
Diversion Road Corridor,Iloilo,42,1,1,2184000.0,51990.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2023
Molo - Heritage District,Iloilo,85,1,2,3530000.0,41528.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
San Fernando City,La Union,72,2,1,2166000.0,30082.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
Jaro - Residential,Iloilo,42,1,1,2049000.0,48778.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2024
Diversion Road Corridor,Iloilo,100,2,1,6247000.0,62471.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
San Juan - Surf Town,La Union,50,2,2,2340000.0,46793.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2024
Bauang - Coastal,La Union,50,2,3,2004000.0,40089.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,100,2,3,6378000.0,63779.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
San Fernando City,La Union,180,5,5,5637000.0,31316.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2023
Bauang - Inland,La Union,150,5,5,3001000.0,20008.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,72,2,2,5903000.0,81982.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
San Juan - Surf Town,La Union,42,2,1,1796000.0,42757.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2024
Bauang - Coastal,La Union,50,1,2,1899000.0,37976.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2023
Bauang - Inland,La Union,50,2,1,1424000.0,28482.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2024
San Juan - Surf Town,La Union,100,3,3,4328000.0,43284.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2023
Molo - Heritage District,Iloilo,60,1,2,2497000.0,41618.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2024
Bauang - Coastal,La Union,85,2,2,3029000.0,35630.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Jaro - Residential,Iloilo,30,1,2,1249000.0,41624.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2024
Iloilo Business Park - Megaworld,Iloilo,150,5,6,10661000.0,71070.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2024
Molo - Heritage District,Iloilo,120,2,1,5408000.0,45070.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2024
Bauang - Coastal,La Union,150,5,5,6357000.0,42379.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2024
Bauang - Coastal,La Union,60,1,1,2252000.0,37528.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2023
Bauang - Inland,La Union,120,2,1,2909000.0,24245.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2023
Mandurriao - CBD Fringe,Iloilo,85,2,1,5314000.0,62522.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2024
Bauang - Inland,La Union,100,3,2,2438000.0,24383.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2023
Bauang - Inland,La Union,85,2,3,1846000.0,21718.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,30,1,1,2130000.0,70997.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2023
San Fernando City,La Union,85,2,1,1925000.0,22645.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
Bauang - Inland,La Union,120,2,1,2595000.0,21622.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2024
San Fernando City,La Union,30,1,2,806000.0,26878.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
San Juan - Beach District,La Union,120,2,2,5077000.0,42312.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2023
Bauang - Inland,La Union,100,1,1,2453000.0,24534.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,180,5,6,12266000.0,68147.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2023
San Juan - Surf Town,La Union,50,1,1,2052000.0,41034.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2024
Jaro - Residential,Iloilo,150,4,3,6926000.0,46174.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
San Juan - Surf Town,La Union,72,2,3,3331000.0,46270.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2023
Bauang - Coastal,La Union,50,2,1,1751000.0,35027.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2023
San Juan - Surf Town,La Union,42,2,2,1697000.0,40416.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2024
Molo - Heritage District,Iloilo,85,3,2,3921000.0,46135.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
Molo - Heritage District,Iloilo,30,1,1,1103000.0,36756.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2024
San Juan - Surf Town,La Union,100,2,3,3798000.0,37976.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2024
San Fernando City,La Union,120,4,3,2951000.0,24589.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2023
San Juan - Surf Town,La Union,85,3,4,3710000.0,43652.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2024
Molo - Heritage District,Iloilo,85,1,2,3882000.0,45675.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2024
Mandurriao - CBD Fringe,Iloilo,60,2,2,3105000.0,51747.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
San Fernando City,La Union,150,5,5,4459000.0,29723.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
San Juan - Beach District,La Union,30,1,1,1310000.0,43657.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2024
San Juan - Beach District,La Union,120,4,5,5370000.0,44748.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q3,2023
Bauang - Coastal,La Union,50,1,1,1851000.0,37021.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Molo - Heritage District,Iloilo,50,1,2,2376000.0,47513.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2023
Diversion Road Corridor,Iloilo,42,1,1,1946000.0,46344.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2023
Bauang - Inland,La Union,100,3,3,2484000.0,24844.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2023
San Juan - Beach District,La Union,50,1,1,2315000.0,46295.0,Townhouse,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2024
Molo - Heritage District,Iloilo,30,1,1,1114000.0,37128.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
Mandurriao - CBD Fringe,Iloilo,150,4,5,8588000.0,57256.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2023
Bauang - Coastal,La Union,42,2,3,1675000.0,39890.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q1,2024
Bauang - Inland,La Union,100,2,2,2551000.0,25511.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2023
Iloilo Business Park - Megaworld,Iloilo,60,2,3,4069000.0,67820.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2023
Iloilo Business Park - Megaworld,Iloilo,30,1,2,2512000.0,83737.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q4,2024
Bauang - Inland,La Union,120,3,4,2949000.0,24571.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2023
Bauang - Inland,La Union,150,3,3,3291000.0,21940.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2023
San Juan - Surf Town,La Union,120,3,4,4363000.0,36360.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2024
Bauang - Coastal,La Union,85,2,1,3616000.0,42541.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q4,2024
Iloilo Business Park - Megaworld,Iloilo,50,1,1,4201000.0,84019.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,120,3,3,9287000.0,77390.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2024
Jaro - Residential,Iloilo,100,3,4,4104000.0,41036.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
San Juan - Beach District,La Union,85,2,2,3580000.0,42113.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2024
Iloilo Business Park - Megaworld,Iloilo,100,3,4,6540000.0,65401.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2024
San Juan - Beach District,La Union,85,3,3,4345000.0,51118.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2023
Molo - Heritage District,Iloilo,85,2,3,3092000.0,36379.0,House,5.0,5.0,6.5,5.8,0.2,0.05,Q3,2023
Jaro - Residential,Iloilo,30,1,2,1517000.0,50556.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Jaro - Residential,Iloilo,150,4,5,6752000.0,45014.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2023
Jaro - Residential,Iloilo,30,1,2,1165000.0,38836.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
San Juan - Beach District,La Union,72,3,3,3175000.0,44100.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2024
Jaro - Residential,Iloilo,100,1,2,3827000.0,38275.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2024
San Fernando City,La Union,100,1,2,3201000.0,32015.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2023
San Juan - Surf Town,La Union,72,1,1,2494000.0,34645.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2023
Molo - Heritage District,Iloilo,50,1,2,1817000.0,36332.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2024
Mandurriao - CBD Fringe,Iloilo,60,1,1,4123000.0,68718.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q2,2023
San Fernando City,La Union,42,1,1,1198000.0,28532.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2024
Jaro - Residential,Iloilo,85,3,4,3725000.0,43820.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2024
Bauang - Inland,La Union,150,5,6,4235000.0,28231.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2023
Diversion Road Corridor,Iloilo,72,3,2,4657000.0,64682.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
Jaro - Residential,Iloilo,85,3,4,3744000.0,44048.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2024
San Juan - Surf Town,La Union,180,5,5,6558000.0,36434.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q1,2024
San Juan - Beach District,La Union,180,6,5,7558000.0,41989.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q1,2023
San Juan - Surf Town,La Union,50,1,1,2022000.0,40449.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2024
San Fernando City,La Union,85,3,3,2460000.0,28943.0,Townhouse,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2024
Mandurriao - CBD Fringe,Iloilo,72,3,4,3655000.0,50758.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
San Fernando City,La Union,180,5,6,4864000.0,27023.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2024
Bauang - Coastal,La Union,60,1,1,2199000.0,36651.0,Townhouse,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2023
San Juan - Beach District,La Union,120,4,5,4672000.0,38935.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q3,2023
San Juan - Surf Town,La Union,30,1,1,1356000.0,45210.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q2,2023
Mandurriao - CBD Fringe,Iloilo,30,1,1,2007000.0,66890.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Jaro - Residential,Iloilo,72,2,3,3752000.0,52106.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q1,2024
Diversion Road Corridor,Iloilo,72,2,3,3962000.0,55032.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2023
Bauang - Coastal,La Union,30,1,1,1132000.0,37735.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2024
Diversion Road Corridor,Iloilo,72,1,1,4116000.0,57160.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2023
Bauang - Inland,La Union,85,3,4,2015000.0,23705.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2023
Diversion Road Corridor,Iloilo,50,2,1,2354000.0,47082.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,120,2,3,7785000.0,64874.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q3,2023
Jaro - Residential,Iloilo,60,2,1,2390000.0,39840.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2023
Bauang - Inland,La Union,42,1,1,822000.0,19565.0,Townhouse,4.0,4.5,5.5,4.0,0.1,0.01,Q3,2023
San Fernando City,La Union,150,5,4,4709000.0,31391.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
San Juan - Beach District,La Union,120,2,1,5010000.0,41747.0,Condo,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2023
Jaro - Residential,Iloilo,72,3,3,2942000.0,40859.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q3,2024
Mandurriao - CBD Fringe,Iloilo,72,2,2,3745000.0,52017.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q4,2023
San Fernando City,La Union,30,1,1,690000.0,22999.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q3,2024
San Juan - Surf Town,La Union,72,2,3,2511000.0,34880.0,Townhouse,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2023
Mandurriao - CBD Fringe,Iloilo,60,1,2,3531000.0,58843.0,Townhouse,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
San Juan - Surf Town,La Union,85,3,4,3399000.0,39994.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2023
Mandurriao - CBD Fringe,Iloilo,72,2,1,5141000.0,71398.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q3,2023
Molo - Heritage District,Iloilo,120,4,4,5393000.0,44943.0,Condo,5.0,5.0,6.5,5.8,0.2,0.05,Q2,2024
San Juan - Surf Town,La Union,72,2,3,2899000.0,40261.0,House,0.5,8.8,6.8,4.0,0.18,0.08,Q4,2024
Mandurriao - CBD Fringe,Iloilo,60,1,1,3064000.0,51071.0,House,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Bauang - Inland,La Union,150,5,4,3730000.0,24867.0,Condo,4.0,4.5,5.5,4.0,0.1,0.01,Q2,2023
Diversion Road Corridor,Iloilo,120,3,2,6805000.0,56705.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2024
Iloilo Business Park - Megaworld,Iloilo,85,2,1,6827000.0,80319.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,72,1,1,6029000.0,83743.0,Condo,15.0,5.5,9.2,9.5,0.05,0.08,Q1,2024
San Juan - Beach District,La Union,150,3,4,6559000.0,43724.0,Townhouse,0.2,9.2,7.0,4.0,0.15,0.1,Q2,2023
Bauang - Coastal,La Union,180,4,3,7174000.0,39857.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
Molo - Heritage District,Iloilo,60,2,3,2485000.0,41412.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q1,2023
Diversion Road Corridor,Iloilo,72,3,3,3613000.0,50177.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2024
Diversion Road Corridor,Iloilo,72,3,3,3685000.0,51175.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q4,2024
Jaro - Residential,Iloilo,120,2,2,5183000.0,43190.0,Condo,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Diversion Road Corridor,Iloilo,42,1,1,1935000.0,46068.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q2,2024
Diversion Road Corridor,Iloilo,60,2,1,3557000.0,59283.0,House,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2023
Bauang - Coastal,La Union,180,5,4,7137000.0,39651.0,Condo,1.0,6.5,6.2,4.0,0.25,0.04,Q2,2024
San Juan - Surf Town,La Union,30,1,1,1440000.0,48000.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2023
Iloilo Business Park - Megaworld,Iloilo,100,2,2,6914000.0,69138.0,Townhouse,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2023
Jaro - Residential,Iloilo,60,1,2,2885000.0,48088.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2024
Diversion Road Corridor,Iloilo,60,2,3,3350000.0,55837.0,Townhouse,11.0,4.0,8.0,7.5,0.12,0.03,Q3,2024
Jaro - Residential,Iloilo,50,1,2,2387000.0,47744.0,House,14.0,3.5,7.0,6.5,0.15,0.03,Q2,2023
Mandurriao - CBD Fringe,Iloilo,85,1,1,4917000.0,57843.0,Condo,12.0,4.5,8.5,8.0,0.1,0.04,Q1,2023
Jaro - Residential,Iloilo,100,3,3,4740000.0,47400.0,Townhouse,14.0,3.5,7.0,6.5,0.15,0.03,Q4,2023
Bauang - Coastal,La Union,30,1,1,943000.0,31420.0,House,1.0,6.5,6.2,4.0,0.25,0.04,Q3,2024
San Fernando City,La Union,50,2,1,1548000.0,30956.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q2,2023
Iloilo Business Park - Megaworld,Iloilo,85,3,3,5704000.0,67104.0,House,15.0,5.5,9.2,9.5,0.05,0.08,Q2,2024
Bauang - Inland,La Union,60,2,3,1443000.0,24045.0,House,4.0,4.5,5.5,4.0,0.1,0.01,Q1,2024
San Juan - Beach District,La Union,42,1,2,1817000.0,43273.0,House,0.2,9.2,7.0,4.0,0.15,0.1,Q4,2024
Molo - Heritage District,Iloilo,100,3,3,4512000.0,45117.0,Townhouse,5.0,5.0,6.5,5.8,0.2,0.05,Q4,2024
San Fernando City,La Union,120,3,4,3387000.0,28223.0,Condo,5.0,5.2,7.2,4.0,0.12,0.02,Q1,2024
Diversion Road Corridor,Iloilo,180,4,5,11906000.0,66146.0,Condo,11.0,4.0,8.0,7.5,0.12,0.03,Q1,2024
San Fernando City,La Union,42,2,1,1132000.0,26954.0,House,5.0,5.2,7.2,4.0,0.12,0.02,Q4,2023
San Juan - Surf Town,La Union,85,1,1,3451000.0,40597.0,Condo,0.5,8.8,6.8,4.0,0.18,0.08,Q3,2024
